date,amount,description,subcategory_id,account,type
2024-07-10,"-30.46",Crédit Agricole,Assurance Voiture,1,1,debit
2024-07-10,"-50.00",CIC,Epargne salariale,1,1,debit
2024-07-15,"-18.25",Crédit Agricole,Assurance Accident de la Vie,1,1,debit
2024-07-16,"-56.00",Taxe foncière,Impôts fonciers,1,1,debit
2024-07-16,"-106.20",Liquides,Cigarette électronique,1,1,debit
2024-07-16,"-10.90",Bricomarché,Bricolage,1,1,debit
2024-07-18,"-20.00",Coque Samsung S24,Téléphone,1,1,debit
2024-07-18,"-30.00",Protection écran Samsung S24,Téléphone,1,1,debit
2024-07-18,"-39.95",Materiel.net - mini station,Matériel informatique,1,1,debit
2024-07-18,"-0.60",Nantes - Mouzillon :(,Péage,1,1,debit
2024-07-21,"-16.00",Crédit Agricole - CB Gold Premium,Cotisation Compte bancaires,1,1,debit
2024-07-23,"-7.15",Bricomarché,Pelouse/jardin,1,1,debit
2024-07-24,"-723.00",Lucile - Remboursement impôts,Remboursement,1,1,debit
2024-07-24,"-1500.00",Helios,Epargne,1,1,debit
2024-07-26,"-17.80",Café du Passage,Restaurants/Brasserie,1,1,debit
2024-08-02,"-9.25",Crédit Agricole,Assurance Protection Juridique,1,1,debit
2024-08-02,"-47.90",Crédit Agricole,Assurance Voiture,1,1,debit
2024-08-02,"-57.49",Free,Internet,1,1,debit
2024-08-03,"-4.55",McDo,Restaurants/Brasserie,1,1,debit
2024-08-04,"-12.40",Crêpes ,Alimentation,1,1,debit
2024-08-05,"-39.16",Crédit Agricole,Assurance Habitation,1,1,debit
2024-08-05,"-40.00",UTWIN,Assurance Prêt Habitation,1,1,debit
2024-08-05,"-5.44",Assurance PTZ (9 993€),Assurance Prêt Travaux,1,1,debit
2024-08-05,"-306.62",MAM,Compte joint,1,1,debit
2024-08-05,"-300.00",Abondement,Compte joint,1,1,debit
2024-08-05,"-9.00",SAUR,Eau,1,1,debit
2024-08-05,"-77.36",EDF,Électricité,1,1,debit
2024-08-05,"-450.00",Crédit Agricole (221 647€),Prêt habitation,1,1,debit
2024-08-05,"-138.79",Crédit Agricole - PTZ (9 993€),Prêt travaux,1,1,debit
