date;amount;description;sub_category_id;account_id;financial_flow_id
16/08/2025;119,20;Mon jardin Bio;Pelouse/jardin;1;2
17/08/2025;12,50;Guinguette ;Voyage - Restaurants/Brasserie;1;2
17/08/2025;58,90;Sapiens;Coiffure/soins esthétiques;1;2
18/08/2025;8,49;Graines Biocoop;Pelouse/jardin;1;2
19/08/2025;2,91;Plum;Epargne;1;2
20/08/2025;30,33;Plum;Epargne;1;2
21/08/2025;16,50;Crédit Agricole - CB Gold Premium;Cotisation Compte bancaires;1;2
21/08/2025;10,00;Cagnotte Richard;Cadeau;1;2
21/08/2025;21,40;Guinguette Larmor;Bistrot;1;2
22/08/2025;37,97;Bulbes à fleurs;Pelouse/jardin;1;2
22/08/2025;57,97;Norauto - siège auto + pare soleil;Auto - Matériel;1;2
23/08/2025;30,40;Engrais vert automne;Pelouse/jardin;1;2
25/08/2025;17,00;Huttopia;Bistrot;1;2
26/08/2025;419,84;MAM;Compte joint;1;2
26/08/2025;18,00;Huttopia;Bistrot;1;2
27/08/2025;29,08;Plum;Epargne;1;2
27/08/2025;50,00;Abondement CJ;Avance;1;2
28/08/2025;40,00;CA;Retrait;1;2
28/08/2025;20,00;Huttopia - Poulet;Restaurants/Brasserie;1;2
28/08/2025;7,00;Noirmoutier - Manège;Voyage - Divertissements;1;2
29/08/2025;4,80;Huttopia - boulangerie;Voyage - Alimentation;1;2
29/08/2025;25,00;Huttopia - location vélos;Voyage - Divertissements;1;2
29/08/2025;48,70;CBCV;Bistrot;1;2
30/08/2025;26,66;Peugeot 2008;Carburant;1;2
30/08/2025;84,70;Liquides + accu + MOD;Cigarette électronique;1;2
01/09/2025;9,80;Crédit Agricole;Assurance Protection Juridique;1;2
01/09/2025;69,00;Free;Internet;1;2
01/09/2025;9,99;Free Mobile;Téléphone;1;2
01/09/2025;24,99;Free - Location S24;Téléphone;1;2
01/09/2025;15,36;Backseat;Abonnements;1;2
02/09/2025;250,00;Abondement;Compte joint;1;2
02/09/2025;138,79;Crédit Agricole - PTZ (9 993€);Prêt travaux;1;2
02/09/2025;107,99;Deezer;Abonnements;1;2
02/09/2025;5,44;Assurance PTZ (9 993€);Assurance Prêt Travaux;1;2
03/09/2025;19,71;Plum;Epargne;1;2
03/09/2025;18,45;Huttopia - Remboursement CJ;Voyage - Restaurants/Brasserie;1;2
03/09/2025;160,00;Plum;Epargne;1;2
04/09/2025;42,28;Crédit Agricole;Assurance Habitation;1;2
04/09/2025;18,61;Peugeot 2008;Carburant;1;2
05/09/2025;9,00;SAUR;Eau;1;2
05/09/2025;90,00;Dons réguliers;Dons;1;2
05/09/2025;7,00;Canal +;Services en ligne;1;2
05/09/2025;5,00;Politis;Abonnements;1;2
05/09/2025;65,85;EDF;Électricité;1;2
05/09/2025;14,79;Steam - Hollow Knight;Jeux vidéos;1;2
06/09/2025;15,76;Peugeot 2008;Carburant;1;2
07/09/2025;16,75;McDo;Alimentation;1;2
08/09/2025;450,00;Crédit Agricole (221 647€);Prêt habitation;1;2
08/09/2025;19,99;Dexter New Blood;Cinéma/théâtre/VOD;1;2
08/09/2025;48,42;UTWIN;Assurance Prêt Habitation;1;2
08/09/2025;62,00;Taxe foncière;Impôts fonciers;1;2
09/09/2025;8,47;Crédit Agricole;Assurance de personnes;1;2
09/09/2025;23,57;Amazon;Courses;1;2
09/09/2025;24,69;900 Care;Habitation - Entretien;1;2
10/09/2025;19,00;Crédit Agricole;Assurance Accident de la Vie;1;2
10/09/2025;43,44;Plum;Epargne;1;2
10/09/2025;32,27;Crédit Agricole;Assurance Voiture;1;2
10/09/2025;16,10;Liquides + résistances;Cigarette électronique;1;2
11/09/2025;9,99;HBO MAX;Abonnements;1;2
12/09/2025;71,94;Eponge barbe + rasoir;Coiffure/soins esthétiques;1;2
12/09/2025;15,36;Backseat;Abonnements;1;2
12/09/2025;44,60;Bricomarché;Pelouse/jardin;1;2
14/09/2025;21,70;Vertolonne;Sport;1;2
16/09/2025;25,13;Peugeot 2008;Carburant;1;2
16/09/2025;39,97;Jardiland;Pelouse/jardin;1;2
17/09/2025;36,54;Plum;Epargne;1;2
17/09/2025;150,00;Goodvest;Assurance vie;1;2
20/09/2025;6,30;Sirop contre la toux;Pharmacie;1;2
20/09/2025;20,99;Peugeot 2008 - Essuie-glace;Auto - Matériel;1;2
21/09/2025;16,50;Crédit Agricole - CB Gold Premium;Cotisation Compte bancaires;1;2
22/09/2025;27,31;Jéjé - Triathlon La Baule;Sport;1;2
22/09/2025;379,84;Lucas - Triathlon La Baule;Sport;1;2
24/09/2025;300,00;Goodvest - Elly;Assurance vie;1;2
24/09/2025;32,79;Plum;Epargne;1;2
25/09/2025;300,00;Goodvest;Epargne retraite;1;2
25/09/2025;256,33;révision + CT Polo;Auto - Entretien;1;2
26/09/2025;43,58;Promesses de fleurs;Pelouse/jardin;1;2
27/09/2025;54,63;Crédit Agricole - Peugeot 2008;Assurance Voiture;1;2
30/09/2025;28,70;Polo;Carburant;1;2
30/09/2025;39,60;Paillage;Pelouse/jardin;1;2
01/10/2025;54,63;Crédit Agricole - Peugeot 2008;Assurance Voiture;1;2
01/10/2025;79,00;Free;Internet;1;2
01/10/2025;9,99;Free Mobile;Téléphone;1;2
01/10/2025;24,99;Free - Location S24;Téléphone;1;2
01/10/2025;15,36;Backseat;Abonnements;1;2
01/10/2025;9,80;Crédit Agricole;Assurance Protection Juridique;1;2
01/10/2025;19,93;Plum;Epargne;1;2
02/10/2025;48,42;UTWIN;Assurance Prêt Habitation;1;2
02/10/2025;300,00;Abondement;Compte joint;1;2
02/10/2025;432,37;Crédit Agricole (221 647€);Prêt habitation;1;2
02/10/2025;131,70;EDF;Électricité;1;2
02/10/2025;14,00;SAUR;Eau;1;2
02/10/2025;25,00;Taxe foncière;Impôts fonciers;1;2
02/10/2025;90,00;Dons réguliers;Dons;1;2
02/10/2025;7,00;Canal +;Services en ligne;1;2
02/10/2025;5,00;Politis;Abonnements;1;2
02/10/2025;9,99;HBO MAX;Abonnements;1;2
04/10/2025;20,40;Anniv Jo - Boulangerie;Anniversaire;1;2
04/10/2025;79,10;Anniv Jo - Boucherie;Anniversaire;1;2
04/10/2025;98,83;Anniv Jo - Courses;Anniversaire;1;2
06/10/2025;42,28;Crédit Agricole;Assurance Habitation;1;2
06/10/2025;61,10;Anniv Jo - Boulangerie;Anniversaire;1;2
07/10/2025;741,93;Goodvest - Livret A;Epargne;1;2
07/10/2025;484,66;Serre de jardin;Pelouse/jardin;1;2
08/10/2025;31,19;Plum;Epargne;1;2
08/10/2025;55,40;CD Blues - Maman;Noël;1;2
08/10/2025;26,63;Peugeot 2008;Carburant;1;2
09/10/2025;299,82;Polo - 2 pneus arrière;Auto - Entretien;1;2
09/10/2025;8,47;Crédit Agricole;Assurance de personnes;1;2
10/10/2025;19,00;Crédit Agricole;Assurance Accident de la Vie;1;2
10/10/2025;32,27;Crédit Agricole - Polo;Assurance Voiture;1;2
10/10/2025;275,00;Goodvest;Epargne retraite;1;2
10/10/2025;16,85;Le Berlin;Restaurants/Brasserie;1;2
11/10/2025;249,71;Jardiland;Pelouse/jardin;1;2
15/10/2025;17,37;Plum;Epargne;1;2
15/10/2025;59,43;Jardiland;Pelouse/jardin;1;2
16/10/2025;8,90;Liquides;Cigarette électronique;1;2
16/10/2025;21,40;Ramen Ya ;Restaurants/Brasserie;1;2
